time,T_out,T_in,Q_solar_total,Cooling_Load_W,Heating_Load_W,SDI,Mask_Target
2023-01-31 16:00:00,12.630064157781568,19.350169750116848,8120.262344835208,0.0,5099.867801082977,-8120.262344835208,0
2023-01-31 17:00:00,12.630064157781568,14.350169750116848,6604.660174249211,0.0,44339.867801082975,-6604.660174249211,0
2023-01-31 18:00:00,12.630064157781568,19.350169750116848,3403.4198159314246,0.0,5099.867801082977,-3403.4198159314246,0
2023-01-31 19:00:00,12.630064157781568,14.350169750116848,5487.04776730453,0.0,44339.867801082975,-5487.04776730453,0
2023-01-31 20:00:00,12.630064157781568,19.350169750116848,7434.97303201181,0.0,5099.867801082977,-7434.97303201181,0
2023-01-31 21:00:00,12.630064157781568,14.350169750116848,8170.488156922047,0.0,44339.867801082975,-8170.488156922047,0
2023-01-31 22:00:00,12.630064157781568,19.350169750116848,8088.79835769298,0.0,5099.867801082977,-8088.79835769298,0
2023-01-31 23:00:00,12.630064157781568,14.350169750116848,7121.810946767525,0.0,44339.867801082975,-7121.810946767525,0
2023-02-01 00:00:00,12.851234110483254,19.350169750116848,7100.085763548532,0.0,5099.867801082977,-7100.085763548532,0
2023-02-01 01:00:00,12.851234110483254,14.350169750116848,8082.888413270171,0.0,44339.867801082975,-8082.888413270171,0
2023-02-01 02:00:00,12.851234110483254,19.350169750116848,8177.528168011737,0.0,5099.867801082977,-8177.528168011737,0
2023-02-01 03:00:00,12.851234110483254,14.350169750116848,7459.354711229265,0.0,44339.867801082975,-7459.354711229265,0
2023-02-01 04:00:00,12.851234110483254,19.350169750116848,5541.751615187111,0.0,5099.867801082977,-5541.751615187111,0
2023-02-01 05:00:00,12.851234110483254,14.350169750116848,3319.1088506884607,0.0,44339.867801082975,-3319.1088506884607,0
2023-02-01 06:00:00,12.851234110483254,19.350169750116848,6559.758864223517,0.0,5099.867801082977,-6559.758864223517,0
2023-02-01 07:00:00,12.851234110483254,14.350169750116848,8101.677132841669,0.0,44339.867801082975,-8101.677132841669,0
2023-02-01 08:00:00,12.851234110483254,19.350169750116848,29461.13255044652,0.0,5099.867801082977,-29461.13255044652,0
