time,T_out,T_in,Q_solar_total,Cooling_Load_W,SDI,Mask_Target
2023-12-18 07:00:00,23.890392434979177,27.0,28949.372085025636,23544.0,28949.372085025636,1
2023-12-18 08:00:00,23.890392434979177,22.0,26829.83954358653,0.0,0.0,0
2023-12-18 09:00:00,23.890392434979177,27.0,22246.971206822243,23544.0,22246.971206822243,1
2023-12-18 10:00:00,23.890392434979177,22.0,6760.089724147805,0.0,0.0,0
2023-12-18 11:00:00,23.890392434979177,27.0,6166.671852167429,23544.0,6166.671852167429,1
2023-12-18 12:00:00,23.890392434979177,22.0,5383.730728996428,0.0,0.0,0
2023-12-18 13:00:00,23.890392434979177,27.0,4461.680215258122,23544.0,4461.680215258122,1
2023-12-18 14:00:00,23.890392434979177,22.0,3455.3555683009613,0.0,0.0,0
2023-12-18 15:00:00,23.890392434979177,27.0,2337.2847947826394,23544.0,2337.2847947826394,1
2023-12-18 16:00:00,23.890392434979177,22.0,931.2402971024383,0.0,0.0,0
2023-12-18 17:00:00,23.890392434979177,27.0,1461.8081344146387,23544.0,1461.8081344146387,1
2023-12-18 18:00:00,23.890392434979177,22.0,2740.987327471751,0.0,0.0,0
2023-12-18 19:00:00,23.890392434979177,27.0,3809.4179623979376,23544.0,3809.4179623979376,1
2023-12-18 20:00:00,23.890392434979177,22.0,4790.123620833696,0.0,0.0,0
2023-12-18 21:00:00,23.890392434979177,27.0,5671.994677975359,23544.0,5671.994677975359,1
2023-12-18 22:00:00,23.890392434979177,22.0,6393.540067295,0.0,0.0,0
2023-12-18 23:00:00,23.890392434979177,27.0,6918.298180875024,23544.0,6918.298180875024,1
2023-12-19 00:00:00,23.974477500656903,22.0,4624.676049409684,0.0,0.0,0
2023-12-19 01:00:00,23.974477500656903,27.0,11133.390422894689,23544.0,11133.390422894689,1
2023-12-19 02:00:00,23.974477500656903,22.0,16875.268463694425,0.0,0.0,0
2023-12-19 03:00:00,23.974477500656903,27.0,20571.979603228647,23544.0,20571.979603228647,1
2023-12-19 04:00:00,23.974477500656903,22.0,21851.502993406004,0.0,0.0,0
2023-12-19 05:00:00,23.974477500656903,27.0,24886.88484511029,23544.0,24886.88484511029,1
2023-12-19 06:00:00,23.974477500656903,22.0,28155.09547607828,0.0,0.0,0
2023-12-19 07:00:00,23.974477500656903,27.0,28951.174502329177,23544.0,28951.174502329177,1
2023-12-19 08:00:00,23.974477500656903,22.0,26840.76623523394,0.0,0.0,0
2023-12-19 09:00:00,23.974477500656903,27.0,22263.68942734121,23544.0,22263.68942734121,1
2023-12-19 10:00:00,23.974477500656903,22.0,6766.125560289791,0.0,0.0,0
2023-12-19 11:00:00,23.974477500656903,27.0,6175.285904844017,23544.0,6175.285904844017,1
2023-12-19 12:00:00,23.974477500656903,22.0,5394.857358743059,0.0,0.0,0
2023-12-19 13:00:00,23.974477500656903,27.0,4474.833670548541,23544.0,4474.833670548541,1
2023-12-19 14:00:00,23.974477500656903,22.0,3470.1520246955683,0.0,0.0,0
2023-12-19 15:00:00,23.974477500656903,27.0,2354.23152099815,23544.0,2354.23152099815,1
2023-12-19 16:00:00,23.974477500656903,22.0,952.0631405312606,0.0,0.0,0
2023-12-19 17:00:00,23.974477500656903,27.0,1456.8529685022822,23544.0,1456.8529685022822,1
2023-12-19 18:00:00,23.974477500656903,22.0,2738.02659725375,0.0,0.0,0
2023-12-19 19:00:00,23.974477500656903,27.0,3806.517717838945,23544.0,3806.517717838945,1
2023-12-19 20:00:00,23.974477500656903,22.0,4786.727881868877,0.0,0.0,0
2023-12-19 21:00:00,23.974477500656903,27.0,5668.521313255067,23544.0,5668.521313255067,1
2023-12-19 22:00:00,23.974477500656903,22.0,6390.602996898253,0.0,0.0,0
2023-12-19 23:00:00,23.974477500656903,27.0,6916.22154385953,23544.0,6916.22154385953,1
2023-12-20 00:00:00,24.058866450783782,22.0,4627.921747624164,0.0,0.0,0
2023-12-20 01:00:00,24.058866450783782,27.0,11138.533380301853,23544.0,11138.533380301853,1
2023-12-20 02:00:00,24.058866450783782,22.0,16887.500630120903,0.0,0.0,0
2023-12-20 03:00:00,24.058866450783782,27.0,20594.275555829536,23544.0,20594.275555829536,1
2023-12-20 04:00:00,24.058866450783782,22.0,21879.2314791802,0.0,0.0,0
2023-12-20 05:00:00,24.058866450783782,27.0,24872.685771210723,23544.0,24872.685771210723,1
2023-12-20 06:00:00,24.058866450783782,22.0,28144.720036463492,0.0,0.0,0
2023-12-20 07:00:00,24.058866450783782,27.0,28949.68000650446,23544.0,28949.68000650446,1
2023-12-20 08:00:00,24.058866450783782,22.0,26848.53755430482,0.0,0.0,0
2023-12-20 09:00:00,24.058866450783782,27.0,22277.53028880946,23544.0,22277.53028880946,1
2023-12-20 10:00:00,24.058866450783782,22.0,6771.530545771485,0.0,0.0,0
2023-12-20 11:00:00,24.058866450783782,27.0,6182.969830042543,23544.0,6182.969830042543,1
2023-12-20 12:00:00,24.058866450783782,22.0,5404.694317443249,0.0,0.0,0
