time,T_out,T_in,Q_solar_total,Cooling_Load_W,SDI,Mask_Target
2023-06-23 17:00:00,25.728995984599372,27.0,6312.682373852409,23544.0,6312.682373852409,1
2023-06-23 18:00:00,25.728995984599372,22.0,7155.155414579092,0.0,0.0,0
2023-06-23 19:00:00,25.728995984599372,27.0,7424.965386113809,23544.0,7424.965386113809,1
2023-06-23 20:00:00,25.728995984599372,22.0,7394.380806284435,0.0,0.0,0
2023-06-23 21:00:00,25.728995984599372,27.0,7184.454329457871,23544.0,7184.454329457871,1
2023-06-23 22:00:00,25.728995984599372,22.0,3210.405266381687,0.0,0.0,0
2023-06-23 23:00:00,25.728995984599372,27.0,2812.3058278750286,23544.0,2812.3058278750286,1
2023-06-24 00:00:00,25.6437408872629,22.0,3022.7248231929007,0.0,0.0,0
2023-06-24 01:00:00,25.6437408872629,27.0,4950.390443533233,23544.0,4950.390443533233,1
2023-06-24 02:00:00,25.6437408872629,22.0,4819.990482540539,0.0,0.0,0
2023-06-24 03:00:00,25.6437408872629,27.0,2986.4582438293055,23544.0,2986.4582438293055,1
2023-06-24 04:00:00,25.6437408872629,22.0,1385.7573166782995,0.0,0.0,0
2023-06-24 05:00:00,25.6437408872629,27.0,1806.2329636124346,23544.0,1806.2329636124346,1
2023-06-24 06:00:00,25.6437408872629,22.0,3650.333219264521,0.0,0.0,0
2023-06-24 07:00:00,25.6437408872629,27.0,7543.664821488657,23544.0,7543.664821488657,1
2023-06-24 08:00:00,25.6437408872629,22.0,11190.419334511469,0.0,0.0,0
2023-06-24 09:00:00,25.6437408872629,27.0,13391.072109046232,23544.0,13391.072109046232,1
2023-06-24 10:00:00,25.6437408872629,22.0,13402.566701499796,0.0,0.0,0
2023-06-24 11:00:00,25.6437408872629,27.0,10736.648540049468,23544.0,10736.648540049468,1
2023-06-24 12:00:00,25.6437408872629,22.0,7225.194727983458,0.0,0.0,0
2023-06-24 13:00:00,25.6437408872629,27.0,7411.214496251161,23544.0,7411.214496251161,1
2023-06-24 14:00:00,25.6437408872629,22.0,7408.669080161615,0.0,0.0,0
2023-06-24 15:00:00,25.6437408872629,27.0,7074.822062936211,23544.0,7074.822062936211,1
2023-06-24 16:00:00,25.6437408872629,22.0,6117.213863032066,0.0,0.0,0
2023-06-24 17:00:00,25.6437408872629,27.0,6308.097630914381,23544.0,6308.097630914381,1
2023-06-24 18:00:00,25.6437408872629,22.0,7153.2439266679,0.0,0.0,0
2023-06-24 19:00:00,25.6437408872629,27.0,7424.373438778116,23544.0,7424.373438778116,1
2023-06-24 20:00:00,25.6437408872629,22.0,7394.3074710174715,0.0,0.0,0
2023-06-24 21:00:00,25.6437408872629,27.0,7184.588525120453,23544.0,7184.588525120453,1
2023-06-24 22:00:00,25.6437408872629,22.0,3213.659378065595,0.0,0.0,0
2023-06-24 23:00:00,25.6437408872629,27.0,2814.773741517044,23544.0,2814.773741517044,1
2023-06-25 00:00:00,25.55829503560847,22.0,3023.9735495471105,0.0,0.0,0
2023-06-25 01:00:00,25.55829503560847,27.0,4952.980764837463,23544.0,4952.980764837463,1
2023-06-25 02:00:00,25.55829503560847,22.0,4824.130527176352,0.0,0.0,0
2023-06-25 03:00:00,25.55829503560847,27.0,2990.2427959130046,23544.0,2990.2427959130046,1
2023-06-25 04:00:00,25.55829503560847,22.0,1384.6288591971334,0.0,0.0,0
2023-06-25 05:00:00,25.55829503560847,27.0,1789.8877434753388,23544.0,1789.8877434753388,1
2023-06-25 06:00:00,25.55829503560847,22.0,3636.2178871568594,0.0,0.0,0
2023-06-25 07:00:00,25.55829503560847,27.0,7519.275556172146,23544.0,7519.275556172146,1
2023-06-25 08:00:00,25.55829503560847,22.0,11166.280596791636,0.0,0.0,0
2023-06-25 09:00:00,25.55829503560847,27.0,13369.404713092026,23544.0,13369.404713092026,1
2023-06-25 10:00:00,25.55829503560847,22.0,13386.003786452718,0.0,0.0,0
2023-06-25 11:00:00,25.55829503560847,27.0,10727.010810206626,23544.0,10727.010810206626,1
2023-06-25 12:00:00,25.55829503560847,22.0,7223.199919513561,0.0,0.0,0
2023-06-25 13:00:00,25.55829503560847,27.0,7410.222135461241,23544.0,7410.222135461241,1
2023-06-25 14:00:00,25.55829503560847,22.0,7408.810970237671,0.0,0.0,0
2023-06-25 15:00:00,25.55829503560847,27.0,7076.773600461011,23544.0,7076.773600461011,1
2023-06-25 16:00:00,25.55829503560847,22.0,6122.026567259286,0.0,0.0,0
2023-06-25 17:00:00,25.55829503560847,27.0,6303.508555303742,23544.0,6303.508555303742,1
2023-06-25 18:00:00,25.55829503560847,22.0,7151.299242666881,0.0,0.0,0
2023-06-25 19:00:00,25.55829503560847,27.0,7423.677434488078,23544.0,7423.677434488078,1
2023-06-25 20:00:00,25.55829503560847,22.0,7394.031502942717,0.0,0.0,0
2023-06-25 21:00:00,25.55829503560847,27.0,7184.382108586953,23544.0,7184.382108586953,1
2023-06-25 22:00:00,25.55829503560847,22.0,3216.7923598524967,0.0,0.0,0
2023-06-25 23:00:00,25.55829503560847,27.0,2816.953368742088,23544.0,2816.953368742088,1
2023-06-26 00:00:00,25.472683749085995,22.0,3024.6287838509143,0.0,0.0,0
2023-06-26 01:00:00,25.472683749085995,27.0,4954.248182389481,23544.0,4954.248182389481,1
2023-06-26 02:00:00,25.472683749085995,22.0,4826.477348744247,0.0,0.0,0
2023-06-26 03:00:00,25.472683749085995,27.0,2991.7634961741005,23544.0,2991.7634961741005,1
2023-06-26 04:00:00,25.472683749085995,22.0,1380.6868368446044,0.0,0.0,0
2023-06-26 05:00:00,25.472683749085995,27.0,1770.6835262676423,23544.0,1770.6835262676423,1
2023-06-26 06:00:00,25.472683749085995,22.0,3619.4117601485523,0.0,0.0,0
2023-06-26 07:00:00,25.472683749085995,27.0,7492.454740160081,23544.0,7492.454740160081,1
2023-06-26 08:00:00,25.472683749085995,22.0,11139.694708160594,0.0,0.0,0
2023-06-26 09:00:00,25.472683749085995,27.0,13345.520400966678,23544.0,13345.520400966678,1
2023-06-26 10:00:00,25.472683749085995,22.0,13367.773632104014,0.0,0.0,0
2023-06-26 11:00:00,25.472683749085995,27.0,10716.473498399368,23544.0,10716.473498399368,1
2023-06-26 12:00:00,25.472683749085995,22.0,7220.898891523802,0.0,0.0,0
2023-06-26 13:00:00,25.472683749085995,27.0,7409.044816952255,23544.0,7409.044816952255,1
2023-06-26 14:00:00,25.472683749085995,22.0,7408.846254078522,0.0,0.0,0
2023-06-26 15:00:00,25.472683749085995,27.0,7078.65285878039,23544.0,7078.65285878039,1
2023-06-26 16:00:00,25.472683749085995,22.0,6126.730350019173,0.0,0.0,0
2023-06-26 17:00:00,25.472683749085995,27.0,6298.922963486159,23544.0,6298.922963486159,1
2023-06-26 18:00:00,25.472683749085995,22.0,7149.3245129010975,0.0,0.0,0
2023-06-26 19:00:00,25.472683749085995,27.0,7422.8779215970935,23544.0,7422.8779215970935,1
2023-06-26 20:00:00,25.472683749085995,22.0,7393.552140967258,0.0,0.0,0
2023-06-26 21:00:00,25.472683749085995,27.0,7183.8334666749415,23544.0,7183.8334666749415,1
2023-06-26 22:00:00,25.472683749085995,22.0,3219.7972597028997,0.0,0.0,0
2023-06-26 23:00:00,25.472683749085995,27.0,2818.838396823646,23544.0,2818.838396823646,1
2023-06-27 00:00:00,25.386932396167314,22.0,3024.685073872285,0.0,0.0,0
2023-06-27 01:00:00,25.386932396167314,27.0,4954.181429683583,23544.0,4954.181429683583,1
2023-06-27 02:00:00,25.386932396167314,22.0,4827.013872981626,0.0,0.0,0
2023-06-27 03:00:00,25.386932396167314,27.0,2991.0036684949987,23544.0,2991.0036684949987,1
2023-06-27 04:00:00,25.386932396167314,22.0,1373.9157551992184,0.0,0.0,0
2023-06-27 05:00:00,25.386932396167314,27.0,1748.6278886372472,23544.0,1748.6278886372472,1
2023-06-27 06:00:00,25.386932396167314,22.0,3599.917344680599,0.0,0.0,0
2023-06-27 07:00:00,25.386932396167314,27.0,7463.238599802532,23544.0,7463.238599802532,1
2023-06-27 08:00:00,25.386932396167314,22.0,11110.698057126514,0.0,0.0,0
2023-06-27 09:00:00,25.386932396167314,27.0,13319.448318749195,23544.0,13319.448318749195,1
2023-06-27 10:00:00,25.386932396167314,22.0,13347.89501172788,0.0,0.0,0
2023-06-27 11:00:00,25.386932396167314,27.0,10705.045254209963,23544.0,10705.045254209963,1
2023-06-27 12:00:00,25.386932396167314,22.0,7218.290410916762,0.0,0.0,0
2023-06-27 13:00:00,25.386932396167314,27.0,7407.680975301062,23544.0,7407.680975301062,1
2023-06-27 14:00:00,25.386932396167314,22.0,7408.772357901231,0.0,0.0,0
2023-06-27 15:00:00,25.386932396167314,27.0,7080.454903785748,23544.0,7080.454903785748,1
2023-06-27 16:00:00,25.386932396167314,22.0,6131.316184704478,0.0,0.0,0
2023-06-27 17:00:00,25.386932396167314,27.0,6294.348266526167,23544.0,6294.348266526167,1
2023-06-27 18:00:00,25.386932396167314,22.0,7147.322558545396,0.0,0.0,0
2023-06-27 19:00:00,25.386932396167314,27.0,7421.975157899573,23544.0,7421.975157899573,1
